"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"dps-miR-1002_st",-0.0164117647058822,0.646666666666667,-0.23820354067087,0.813433757921845,0.981604264964365,-5.87676175874289
"cin-miR-4020b-3p_st",-0.034294117647059,1.24740740740741,-0.238164464910318,0.813463769208611,0.981604264964365,-5.87677067152849
"mml-miR-577_st",-0.0175882352941179,0.755925925925926,-0.238159857138727,0.813467308126238,0.981604264964365,-5.8767717224186
"hp_hsa-mir-3185_st",0.0450588235294118,3.12037037037037,0.238033461844712,0.8135643853648,0.981604264964365,-5.87680054137955
"cbr-miR-51_st",0.0288823529411764,1.40518518518519,0.237956546809861,0.813623461028374,0.981604264964365,-5.87681807105949
"dre-miR-15b_st",0.0922352941176472,4.34407407407407,0.237896049861102,0.813669927337178,0.981604264964365,-5.87683185493554
"tni-miR-152_st",0.0316470588235295,0.835925925925926,0.237877144197029,0.813684448482717,0.981604264964365,-5.87683616176485
"cin-miR-4099-5p_st",0.0318823529411767,0.874074074074074,0.237800370462911,0.81374341788305,0.981604264964365,-5.87685364780269
"bmo-miR-3229_st",-0.0227647058823528,0.736666666666667,-0.237797679852311,0.813745484543535,0.981604264964365,-5.87685426051605
"bmo-miR-276_st",0.023588235294118,0.591851851851852,0.23775236462898,0.813780291413643,0.981604264964365,-5.8768645787881
"ENSG00000252158_st",0.0247058823529409,0.905555555555556,0.237715897621282,0.813808302202434,0.981604264964365,-5.8768728809004
"smo-miR1084_st",0.0165882352941178,0.674444444444444,0.237672404001559,0.813841710552478,0.981604264964365,-5.87688278103949
"cbr-miR-54d_st",0.0209411764705879,0.695185185185185,0.237628927325729,0.813875106244163,0.981604264964365,-5.876892675519
"ENSG00000238343_st",0.0281764705882355,1.05074074074074,0.237438877361808,0.814021093300121,0.981604264964365,-5.87693590618149
"ppy-miR-296-5p_st",-0.0328235294117645,1.24333333333333,-0.237340441684782,0.81409670943262,0.981604264964365,-5.87695828380425
"osa-miR2118g_st",0.0368823529411766,1.31222222222222,0.237321767902183,0.814111054429665,0.981604264964365,-5.87696252791817
"bta-miR-545-star_st",0.0150000000000001,0.704444444444444,0.237321015151095,0.814111632686255,0.981604264964365,-5.87696269899391
"ptc-miR164f_st",-0.028529411764706,0.907037037037037,-0.237292751183649,0.814133344888124,0.981604264964365,-5.87696912207968
"hsa-miR-488-star_st",0.0267647058823529,0.921851851851852,0.237287675806186,0.814137243777074,0.981604264964365,-5.87697027539634
"dme-miR-9c_st",-0.0196470588235294,0.55962962962963,-0.237273273927536,0.814148307281221,0.981604264964365,-5.87697354791112
"bta-miR-125a_st",0.0574705882352955,9.29518518518518,0.237083541019447,0.814294063496538,0.981604264964365,-5.87701664213584
"bta-miR-1940_st",0.029235294117647,1.57740740740741,0.236916545192323,0.814422358284616,0.981604264964365,-5.87705454366128
"hp_mmu-mir-1937b-1_x_st",0.0271176470588235,1.05407407407407,0.236814713665574,0.814500593077971,0.981604264964365,-5.87707764238533
"ENSG00000239154_st",-0.0635882352941159,4.25296296296296,-0.23679223146984,0.814517865888719,0.981604264964365,-5.87708274075078
"U68_s_st",0.0251764705882352,0.921851851851852,0.236684259495639,0.814600820830307,0.981604264964365,-5.87710721921371
"HBII-52-35_x_st",-0.0171176470588236,0.692222222222222,-0.236652949247299,0.814624876925222,0.981604264964365,-5.87711431552044
"hp_mmu-mir-25_st",0.030294117647059,1.46407407407407,0.236610880876995,0.814657198923316,0.981604264964365,-5.87712384862832
"mmu-miR-674-star_st",-0.0237058823529415,0.834074074074074,-0.236491115350674,0.81474921907175,0.981604264964365,-5.87715097943712
"mdo-miR-101_st",0.105294117647061,3.8862962962963,0.236427908094502,0.814797784558844,0.981604264964365,-5.87716529243358
"bta-miR-216a_st",-0.0397058823529413,1.24,-0.236391110131034,0.814826058731104,0.981604264964365,-5.87717362341085
"ppa-miR-103_st",-0.0185882352941107,11.5562962962963,-0.236374631591002,0.814838720304379,0.981604264964365,-5.87717735369715
"ENSG00000238859_st",0.0262941176470588,1.13555555555556,0.236347391480024,0.814859650829881,0.981604264964365,-5.87718351953803
"hsa-let-7g_st",0.0449411764705872,8.9462962962963,0.236318977080399,0.814881483793694,0.981604264964365,-5.87718995042693
"200016_x_st",-0.0203529411764708,0.855185185185185,-0.236311534125184,0.81488720281241,0.981604264964365,-5.87719163482649
"dps-miR-969-star_st",0.0308235294117647,0.897407407407407,0.236310107158594,0.814888299266336,0.981604264964365,-5.87719195775426
"bta-miR-1301_st",0.0248235294117647,0.78962962962963,0.236304697267381,0.814892456127089,0.981604264964365,-5.87719318201486
"mml-miR-22_st",-0.0272352941176468,10.6818518518519,-0.236259445587292,0.814927226899518,0.981604264964365,-5.87720342139553
"bta-miR-101_st",0.0470000000000002,1.26259259259259,0.236244165968447,0.814938967636521,0.981604264964365,-5.87720687836945
"ggo-miR-198_st",0.0337058823529408,0.852222222222222,0.236197756913348,0.814974628252011,0.981604264964365,-5.87721737693207
"ccl-miR167b_st",-0.0214117647058821,0.568518518518519,-0.236182560703962,0.814986305073535,0.981604264964365,-5.87722081414147
"hp_mmu-mir-1937a_st",-0.028470588235294,1.24407407407407,-0.236068873543512,0.81507366406688,0.981604264964365,-5.87724652189516
"ENSG00000252238_x_st",-0.0227647058823528,1.28666666666667,-0.23606086809082,0.815079815673323,0.981604264964365,-5.87724833168086
"mmu-miR-452_st",-0.0599411764705891,2.42925925925926,-0.236059414962448,0.815080932297769,0.981604264964365,-5.87724866018176
"1367479_st",-0.0249411764705885,0.876296296296296,-0.235999768981862,0.815126766277371,0.981604264964365,-5.87726214228981
"ENSG00000238734_x_st",-0.0253529411764704,1.21703703703704,-0.235958482539412,0.815158492560162,0.981604264964365,-5.87727147250381
"hp_hsa-mir-659_st",0.0197647058823528,0.834444444444444,0.235925412241525,0.815183905433499,0.981604264964365,-5.87727894480052
"dsi-miR-965-star_st",-0.0271176470588235,0.845925925925926,-0.235900830311971,0.815202795552173,0.981604264964365,-5.87728449845851
"ssc-miR-22-5p_st",0.0704705882352941,2.18037037037037,0.235884798074289,0.815215115674185,0.981604264964365,-5.87728812022192
"ppy-miR-379_st",-0.0575294117647038,5.16777777777778,-0.235834247095951,0.815253962358359,0.981604264964365,-5.87729953833814
"hp_mmu-mir-2136_x_st",-0.0224705882352939,0.831851851851852,-0.235742484215185,0.815324480191397,0.98163209017578,-5.87732025889583
"1367548_st",-0.0177058823529413,1.00185185185185,-0.235547575666891,0.815474268516909,0.981679268716792,-5.87736424366394
"ENSG00000238944_st",-0.0273529411764702,0.977777777777778,-0.235482126341867,0.81552456828845,0.981679268716792,-5.87737900540593
"ptr-let-7a_st",0.024647058823529,11.9185185185185,0.23547973723179,0.815526404406436,0.981679268716792,-5.87737954417953
"mtr-miR2608_st",0.0219999999999999,0.691851851851852,0.235390590445634,0.815594917716688,0.981679268716792,-5.8773996439813
"smo-miR1090_st",0.0275882352941175,1.09037037037037,0.235383043887871,0.815600717653577,0.981679268716792,-5.87740134514523
"hp_mmu-mir-381_st",-0.0222352941176469,0.78,-0.235262232339913,0.815693569296748,0.981733959884821,-5.87742857139222
"zma-miR319b_st",0.0354117647058825,1.4762962962963,0.234928189524668,0.815950317422085,0.981985892039622,-5.87750377926278
"ENSG00000201467_st",-0.0253529411764707,0.767037037037037,-0.234812322996261,0.816039378277462,0.981997811899306,-5.87752984110573
"HBII-85-12_x_st",0.0192941176470589,0.968148148148148,0.234721426869482,0.816109247375666,0.981997811899306,-5.8775502773977
"cte-miR-216b_st",0.0190588235294116,0.66,0.234668158128894,0.816150194158169,0.981997811899306,-5.87756225021455
"rco-miR164b_st",-0.031470588235294,0.925185185185185,-0.234627457441591,0.816181480446491,0.981997811899306,-5.87757139638018
"ptr-miR-30e_st",-0.0536470588235289,6.90222222222222,-0.234606811853046,0.816197350661019,0.981997811899306,-5.8775760352058
"zma-miR319c_st",0.0385882352941176,1.5462962962963,0.234456271830627,0.816313072816634,0.982021988303371,-5.87760984752391
"bmo-miR-1923_st",-0.0248823529411764,0.873333333333333,-0.234331673231884,0.816408856640355,0.982021988303371,-5.8776378168734
"ENSG00000252102_st",0.0251176470588235,1.00481481481481,0.234269327055587,0.816456785673114,0.982021988303371,-5.87765180651293
"sme-miR-747-3p_st",0.0201764705882352,0.613703703703704,0.234244877209206,0.816475581850656,0.982021988303371,-5.87765729171612
"tni-miR-181b_st",-0.0230588235294107,7.70148148148148,-0.234240901869136,0.816478637962077,0.982021988303371,-5.8776581835103
"crm-miR-35f_st",0.0534705882352942,2.34666666666667,0.234210504327304,0.816502006695201,0.982021988303371,-5.87766500213952
"mml-miR-590-3p_st",0.0201764705882354,0.673703703703704,0.233874915866129,0.816760008620763,0.982227206025348,-5.87774022114738
"cqu-miR-276_st",0.0219999999999999,0.681851851851852,0.23385337195057,0.816776572395428,0.982227206025348,-5.87774504634507
"dsi-miR-252-star_st",-0.0204117647058824,0.858148148148148,-0.233746207834633,0.816858965489734,0.982227206025348,-5.87776904134908
"dpe-miR-7_st",0.0848235294117647,1.88740740740741,0.233723609640413,0.816876340376007,0.982227206025348,-5.87777409988849
"osa-miR446_st",0.0218235294117646,0.700740740740741,0.233680066713389,0.81690981913274,0.982227206025348,-5.87778384547145
"mml-miR-520f_st",-0.0201764705882355,0.746296296296296,-0.233471724571349,0.817070011577756,0.982304368970326,-5.87783045065111
"snR39B_st",0.0468235294117632,5.65148148148148,0.233387857552637,0.81713449846578,0.982304368970326,-5.87784919963098
"cte-miR-2687_st",-0.0232941176470589,0.663333333333333,-0.233368093012834,0.817149695972641,0.982304368970326,-5.87785361713677
"dsi-miR-1005_st",0.0206470588235294,0.63,0.233202075291923,0.817277354495374,0.982304368970326,-5.87789070849031
"hp_mmu-let-7g_x_st",0.0227647058823529,0.903333333333333,0.233189548130276,0.817286987402923,0.982304368970326,-5.87789350621756
"aga-miR-9b_st",-0.0197647058823529,0.705555555555556,-0.233154782362614,0.817313721099127,0.982304368970326,-5.87790126977292
"hp_hsa-mir-3182_st",0.0262941176470588,0.855555555555556,0.233084002936538,0.817368148769105,0.982304368970326,-5.877917071988
"hp_mmu-mir-370_st",-0.0192352941176472,0.808888888888889,-0.233036251561434,0.817404868947921,0.982304368970326,-5.87792773026107
"ame-miR-252_st",0.0217058823529412,1.03666666666667,0.232940222083855,0.81747871563015,0.982304368970326,-5.87794915779004
"zma-miR2275b-3p_st",0.0205882352941177,0.722962962962963,0.232938721383867,0.817479869682207,0.982304368970326,-5.8779494925788
"ENSG00000238905_x_st",-0.0290588235294117,0.863703703703704,-0.232901276420684,0.817508665337307,0.982304368970326,-5.87795784542025
"ENSG00000238852_st",-0.0257647058823536,2.31777777777778,-0.232856262865267,0.817543281679978,0.982304368970326,-5.87796788481615
"ptr-miR-664_st",-0.0352352941176481,1.74481481481481,-0.232673943766959,0.817683492620681,0.982328155005994,-5.87800852777027
"mml-miR-876-5p_st",0.0190588235294116,0.62,0.232645092211629,0.817705681225491,0.982328155005994,-5.87801495651367
"ENSG00000206637_x_st",0.0181176470588238,1.06740740740741,0.232588834708537,0.817748947117328,0.982328155005994,-5.87802748960478
"ENSG00000238566_x_st",-0.0165882352941177,0.685555555555556,-0.232574522623618,0.817759954189011,0.982328155005994,-5.87803067758072
"tgu-miR-16b-star_st",-0.0251764705882355,0.798148148148148,-0.232238261829352,0.818018574964822,0.982328155005994,-5.8781055224904
"gga-let-7a_st",0.02329411764706,12.0066666666667,0.232197932834587,0.818049593708482,0.982328155005994,-5.87811449167284
"hsa-miR-626_st",-0.0268823529411762,0.814074074074074,-0.232059545590099,0.818156035500641,0.982328155005994,-5.87814525724902
"bmo-miR-133_st",0.0928235294117656,3.65444444444444,0.232042635528269,0.818169042268796,0.982328155005994,-5.87814901535893
"cin-miR-4136-3p_st",-0.0220000000000001,0.988148148148148,-0.232027655348865,0.818180564666955,0.982328155005994,-5.87815234434192
"zma-miR156b_st",-0.0252352941176469,0.581111111111111,-0.231974125723287,0.818221738721531,0.982328155005994,-5.87816423825904
"dps-miR-959_st",0.0205882352941176,0.652962962962963,0.231911544040281,0.818269876130669,0.982328155005994,-5.87817814001599
"ppy-miR-1200_st",0.028176470588235,0.830740740740741,0.231887299671249,0.818288524930074,0.982328155005994,-5.87818352460268
"dre-miR-126b_st",0.0512941176470589,2.0062962962963,0.231885021469436,0.818290277331366,0.982328155005994,-5.87818403055424
"bta-miR-489_st",0.0260588235294117,0.697407407407407,0.231838876378785,0.818325772512296,0.982328155005994,-5.87819427756263
"sme-miR-1b_st",0.0205294117647062,0.645925925925926,0.231618732816154,0.818495114139861,0.982328155005994,-5.87824313482506
"ptc-miR478f_st",0.0201764705882355,0.643703703703704,0.231605976888938,0.818504926689767,0.982328155005994,-5.87824596437755
"dme-miR-282_st",0.0228235294117647,0.70037037037037,0.231595287408212,0.81851314964021,0.982328155005994,-5.87824833542606
"hsa-miR-511_st",-0.0222352941176472,0.64,-0.231509317484946,0.818579283310464,0.982328155005994,-5.87826740057049
"bta-miR-2887_st",0.0602352941176463,10.7959259259259,0.231508091702442,0.818580226272123,0.982328155005994,-5.87826767235552
"dpe-miR-307_st",-0.0199411764705881,0.784444444444444,-0.231417533776037,0.818649890824804,0.982328155005994,-5.87828774722967
"osa-miR819h_st",-0.0232941176470588,0.663333333333333,-0.231401986778054,0.818661850997084,0.982328155005994,-5.87829119290023
"oan-miR-1422d_st",-0.025176470588235,0.858148148148148,-0.231370011689148,0.818686449298636,0.982328155005994,-5.87829827879267
"cin-miR-4037-3p_st",0.0454705882352942,1.24962962962963,0.23136127816504,0.818693167994732,0.982328155005994,-5.87830021403015
"mmu-miR-1-2-as_st",-0.0230588235294118,0.621481481481482,-0.231348132041123,0.81870328132829,0.982328155005994,-5.87830312690626
"hsa-miR-548t_st",0.0198235294117649,0.781481481481481,0.231195423532253,0.81882076254985,0.982328155005994,-5.87833695148985
"hsa-miR-877_st",-0.0731176470588228,3.76296296296296,-0.23111543641911,0.818882299690389,0.982328155005994,-5.87835465957442
"tca-miR-965_st",-0.0250588235294118,1.02222222222222,-0.231081758196464,0.818908209984783,0.982328155005994,-5.87836211365989
"rno-miR-219-1-3p_st",-0.0251764705882354,0.878148148148148,-0.231064606823286,0.818921405450287,0.982328155005994,-5.87836590940053
"ptr-miR-520b_st",-0.0261176470588235,0.745555555555556,-0.230989435204813,0.818979239620148,0.982328155005994,-5.87838254219098
"mtr-miR2675a_st",0.0715882352941173,4.00407407407407,0.230980219945322,0.818986329559958,0.982328155005994,-5.87838458082741
"rno-miR-380_st",-0.0195882352941175,0.686666666666667,-0.230877522474051,0.819065342919634,0.982358507372534,-5.87840729448961
"tca-miR-34_st",0.0205882352941176,0.712962962962963,0.230735576837867,0.819174556211228,0.982358507372534,-5.87843867212985
"hvt-miR-H4-star_st",0.034294117647059,1.39259259259259,0.230728471493095,0.819180023176624,0.982358507372534,-5.87844024228909
"hp_rno-mir-190_st",0.0629411764705883,1.89962962962963,0.230700678483032,0.819201407650031,0.982358507372534,-5.87844638360469
"mtr-miR2652h_st",0.0202941176470589,0.967777777777778,0.230538916109141,0.819325873525244,0.982406418090976,-5.87848211299573
"odi-miR-1497f_st",0.0297058823529415,1.4137037037037,0.230356245208548,0.819466432950137,0.982406418090976,-5.87852243056494
"hsa-miR-326_st",-0.0324117647058824,1.04259259259259,-0.23034677840185,0.819473717522206,0.982406418090976,-5.87852451913053
"hp_hsa-mir-1205_st",0.0283529411764706,0.761851851851852,0.230273812533476,0.819529864262874,0.982406418090976,-5.87854061398157
"osa-miR1882c_st",-0.0199999999999998,0.697407407407407,-0.230248664823817,0.81954921548073,0.982406418090976,-5.87854615990026
"mml-miR-551b_st",-0.0315882352941177,0.911111111111111,-0.230248121695472,0.819549633420463,0.982406418090976,-5.87854627967173
"sme-miR-2160-1-star_st",-0.0233529411764709,0.716296296296296,-0.230150954765808,0.819624404683878,0.982406418090976,-5.87856770253999
"ggo-miR-181c_st",0.0694705882352946,3.60074074074074,0.23008665207398,0.819673887422943,0.982406418090976,-5.87858187471669
"dmo-miR-iab-4-3p_st",0.0168235294117647,0.702592592592593,0.230077574753059,0.819680872738925,0.982406418090976,-5.87858387502123
"U18C_x_st",-0.0291764705882351,1.26962962962963,-0.22988795526266,0.819826795015444,0.982406418090976,-5.87862564214692
"ppt-miR1078_st",-0.0200588235294118,0.65037037037037,-0.229858055065551,0.819849805406441,0.982406418090976,-5.87863222507598
"ENSG00000252040_st",0.0189411764705884,0.695925925925926,0.229845401195378,0.819859543535282,0.982406418090976,-5.87863501073822
"vun-miR1507b_st",-0.0265294117647057,0.716296296296296,-0.229804520682629,0.819891004442139,0.982406418090976,-5.87864400925728
"ppy-miR-34c-3p_st",0.0251764705882354,1.40185185185185,0.229630271618177,0.820025106810589,0.982406418090976,-5.87868234665774
"mtr-miR160d_st",0.0229411764705881,0.914444444444445,0.229628030595634,0.82002683154137,0.982406418090976,-5.87868283952757
"hsa-miR-1278_st",0.0421764705882353,1.18555555555556,0.229606474663734,0.820043421416525,0.982406418090976,-5.87868758009572
